attribute description, element ns name, element local name
{}varPSubtotal defined by sml_CT_PivotAreaReference,http://purl.oclc.org/ooxml/spreadsheetml/main,reference
{}varPSubtotal defined by sml_CT_PivotField,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotField
{}varScale defined by p_CT_CommonViewProperties,http://purl.oclc.org/ooxml/presentationml/main,cViewPr
{}varSubtotal defined by sml_CT_PivotAreaReference,http://purl.oclc.org/ooxml/spreadsheetml/main,reference
{}varSubtotal defined by sml_CT_PivotField,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotField
{}vbProcedure defined by sml_CT_DefinedName,http://purl.oclc.org/ooxml/spreadsheetml/main,definedName
{}version defined by sml_CT_RevisionHeaders,http://purl.oclc.org/ooxml/spreadsheetml/main,headers
{}version defined by vt_CT_Vstream,http://purl.oclc.org/ooxml/officeDocument/docPropsVTypes,vstream
{}vert defined by a_CT_TableCellProperties,http://purl.oclc.org/ooxml/drawingml/main,tcPr
{}vertBarState defined by p_CT_NormalViewProperties,http://purl.oclc.org/ooxml/presentationml/main,normalViewPr
{}vertical defined by sml_CT_CellAlignment,http://purl.oclc.org/ooxml/spreadsheetml/main,alignment
{}verticalCentered defined by sml_CT_PrintOptions,http://purl.oclc.org/ooxml/spreadsheetml/main,printOptions
{}verticalDpi defined by dchrt_CT_PageSetup,http://purl.oclc.org/ooxml/drawingml/chart,pageSetup
{}verticalDpi defined by sml_CT_CsPageSetup,http://purl.oclc.org/ooxml/spreadsheetml/main,pageSetup
{}verticalDpi defined by sml_CT_PageSetup,http://purl.oclc.org/ooxml/spreadsheetml/main,pageSetup
{}view defined by sml_CT_CustomSheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,customSheetView
{}view defined by sml_CT_SheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}visibility defined by sml_CT_BookView,http://purl.oclc.org/ooxml/spreadsheetml/main,workbookView
{}visualTotals defined by sml_CT_pivotTableDefinition,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotTableDefinition
{}vm defined by sml_CT_ExternalCell,http://purl.oclc.org/ooxml/spreadsheetml/main,cell
{}vml defined by sml_CT_WebPublishing,http://purl.oclc.org/ooxml/spreadsheetml/main,webPublishing
{}vocabulary defined by shrdChr_CT_Characteristic,http://purl.oclc.org/ooxml/officeDocument/characteristics,characteristic
{}vol defined by p_CT_TLCommonMediaNodeData,http://purl.oclc.org/ooxml/presentationml/main,cMediaNode
{}w defined by a_CT_Path2D,http://purl.oclc.org/ooxml/drawingml/main,path
{}w defined by a_CT_TableCol,http://purl.oclc.org/ooxml/drawingml/main,gridCol
{}wR defined by a_CT_Path2DArcTo,http://purl.oclc.org/ooxml/drawingml/main,arcTo
{}weight defined by sml_CT_PCDKPI,http://purl.oclc.org/ooxml/spreadsheetml/main,kpi
{}width defined by sml_CT_Col,http://purl.oclc.org/ooxml/spreadsheetml/main,col
{}windowHeight defined by sml_CT_BookView,http://purl.oclc.org/ooxml/spreadsheetml/main,workbookView
{}windowHeight defined by sml_CT_CustomWorkbookView,http://purl.oclc.org/ooxml/spreadsheetml/main,customWorkbookView
{}windowProtection defined by sml_CT_SheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}windowWidth defined by sml_CT_BookView,http://purl.oclc.org/ooxml/spreadsheetml/main,workbookView
{}windowWidth defined by sml_CT_CustomWorkbookView,http://purl.oclc.org/ooxml/spreadsheetml/main,customWorkbookView
{}workbookAlgorithmName defined by sml_CT_WorkbookProtection,http://purl.oclc.org/ooxml/spreadsheetml/main,workbookProtection
{}workbookHashValue defined by sml_CT_WorkbookProtection,http://purl.oclc.org/ooxml/spreadsheetml/main,workbookProtection
{}workbookParameter defined by sml_CT_DefinedName,http://purl.oclc.org/ooxml/spreadsheetml/main,definedName
{}workbookSaltValue defined by sml_CT_WorkbookProtection,http://purl.oclc.org/ooxml/spreadsheetml/main,workbookProtection
{}workbookSpinCount defined by sml_CT_WorkbookProtection,http://purl.oclc.org/ooxml/spreadsheetml/main,workbookProtection
{}workbookViewId defined by sml_CT_ChartsheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}workbookViewId defined by sml_CT_SheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}wrapText defined by sml_CT_CellAlignment,http://purl.oclc.org/ooxml/spreadsheetml/main,alignment
{}wrapText defined by wp_CT_WrapSquare,http://purl.oclc.org/ooxml/drawingml/wordprocessingDrawing,wrapSquare
{}wrapText defined by wp_CT_WrapThrough,http://purl.oclc.org/ooxml/drawingml/wordprocessingDrawing,wrapThrough
{}wrapText defined by wp_CT_WrapTight,http://purl.oclc.org/ooxml/drawingml/wordprocessingDrawing,wrapTight
{}x defined by a_CT_Point3D,http://purl.oclc.org/ooxml/drawingml/main,anchor
{}x defined by sml_CT_Field,http://purl.oclc.org/ooxml/spreadsheetml/main,field
{}x defined by sml_CT_FieldUsage,http://purl.oclc.org/ooxml/spreadsheetml/main,fieldUsage
{}x defined by sml_CT_Item,http://purl.oclc.org/ooxml/spreadsheetml/main,item
{}x defined by sml_CT_MetadataStringIndex,http://purl.oclc.org/ooxml/spreadsheetml/main,n
{}xSplit defined by sml_CT_Pane,http://purl.oclc.org/ooxml/spreadsheetml/main,pane
{}xWindow defined by sml_CT_BookView,http://purl.oclc.org/ooxml/spreadsheetml/main,workbookView
{}xWindow defined by sml_CT_CustomWorkbookView,http://purl.oclc.org/ooxml/spreadsheetml/main,customWorkbookView
{}xWindow defined by sml_CT_DataValidations,http://purl.oclc.org/ooxml/spreadsheetml/main,dataValidations
{}xfDxf defined by sml_CT_RevisionCellChange,http://purl.oclc.org/ooxml/spreadsheetml/main,rcc
{}xfDxf defined by sml_CT_RevisionFormatting,http://purl.oclc.org/ooxml/spreadsheetml/main,rfmt
{}xfId defined by sml_CT_CellStyle,http://purl.oclc.org/ooxml/spreadsheetml/main,cellStyle
{}xfId defined by sml_CT_Xf,http://purl.oclc.org/ooxml/spreadsheetml/main,xf
{}xfrmType defined by p_CT_TLCommonBehaviorData,http://purl.oclc.org/ooxml/presentationml/main,cBhvr
{}xl2000 defined by sml_CT_WebPr,http://purl.oclc.org/ooxml/spreadsheetml/main,webPr
{}xl97 defined by sml_CT_WebPr,http://purl.oclc.org/ooxml/spreadsheetml/main,webPr
{}xlm defined by sml_CT_DefinedName,http://purl.oclc.org/ooxml/spreadsheetml/main,definedName
{}xml defined by sml_CT_WebPr,http://purl.oclc.org/ooxml/spreadsheetml/main,webPr
{}xmlBased defined by sml_CT_CellSmartTag,http://purl.oclc.org/ooxml/spreadsheetml/main,cellSmartTag
{}xmlDataType defined by sml_CT_XmlColumnPr,http://purl.oclc.org/ooxml/spreadsheetml/main,xmlColumnPr
{}xmlDataType defined by sml_CT_XmlPr,http://purl.oclc.org/ooxml/spreadsheetml/main,xmlPr
{}xpath defined by sml_CT_XmlColumnPr,http://purl.oclc.org/ooxml/spreadsheetml/main,xmlColumnPr
{}xpath defined by sml_CT_XmlPr,http://purl.oclc.org/ooxml/spreadsheetml/main,xmlPr
{}y defined by a_CT_Point3D,http://purl.oclc.org/ooxml/drawingml/main,anchor
{}ySplit defined by sml_CT_Pane,http://purl.oclc.org/ooxml/spreadsheetml/main,pane
{}yWindow defined by sml_CT_BookView,http://purl.oclc.org/ooxml/spreadsheetml/main,workbookView
{}yWindow defined by sml_CT_CustomWorkbookView,http://purl.oclc.org/ooxml/spreadsheetml/main,customWorkbookView
{}yWindow defined by sml_CT_DataValidations,http://purl.oclc.org/ooxml/spreadsheetml/main,dataValidations
{}year defined by sml_CT_DateGroupItem,http://purl.oclc.org/ooxml/spreadsheetml/main,dateGroupItem
{}z defined by a_CT_FlatText,http://purl.oclc.org/ooxml/drawingml/main,flatTx
{}z defined by a_CT_Point3D,http://purl.oclc.org/ooxml/drawingml/main,anchor
{}z-order defined by sml_CT_ObjectAnchor,http://purl.oclc.org/ooxml/spreadsheetml/main,anchor
{}zOrderOff defined by ddgrm_CT_Shape,http://purl.oclc.org/ooxml/drawingml/diagram,shape
{}zeroHeight defined by sml_CT_SheetFormatPr,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetFormatPr
{}zeroValues defined by sml_CT_CustomSheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,customSheetView
{}zoom defined by a_CT_Camera,http://purl.oclc.org/ooxml/drawingml/main,camera
{}zoomContents defined by p_CT_TLAnimateScaleBehavior,http://purl.oclc.org/ooxml/presentationml/main,animScale
{}zoomScale defined by sml_CT_ChartsheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}zoomScale defined by sml_CT_SheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}zoomScaleNormal defined by sml_CT_SheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}zoomScalePageLayoutView defined by sml_CT_SheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}zoomScaleSheetLayoutView defined by sml_CT_SheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}zoomToFit defined by sml_CT_ChartsheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}zoomToFit defined by sml_CT_CustomChartsheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,customSheetView
{http://purl.oclc.org/ooxml/officeDocument/customXml}itemID defined by ds_CT_DatastoreItem,http://purl.oclc.org/ooxml/officeDocument/customXml,datastoreItem
{http://purl.oclc.org/ooxml/officeDocument/customXml}uri defined by ds_CT_DatastoreSchemaRef,http://purl.oclc.org/ooxml/officeDocument/customXml,schemaRef
{http://purl.oclc.org/ooxml/officeDocument/math}alnAt defined by m_CT_ManualBreak,http://purl.oclc.org/ooxml/officeDocument/math,brk
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_BreakBin,http://purl.oclc.org/ooxml/officeDocument/math,brkBin
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_BreakBinSub,http://purl.oclc.org/ooxml/officeDocument/math,brkBinSub
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_FType,http://purl.oclc.org/ooxml/officeDocument/math,type
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_Integer2,http://purl.oclc.org/ooxml/officeDocument/math,argSz
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_Integer255,http://purl.oclc.org/ooxml/officeDocument/math,count
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_Script,http://purl.oclc.org/ooxml/officeDocument/math,scr
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_Shp,http://purl.oclc.org/ooxml/officeDocument/math,shp
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_String,http://purl.oclc.org/ooxml/officeDocument/math,mathFont
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_Style,http://purl.oclc.org/ooxml/officeDocument/math,sty
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_XAlign,http://purl.oclc.org/ooxml/officeDocument/math,mcJc
{http://purl.oclc.org/ooxml/officeDocument/math}val defined by m_CT_YAlign,http://purl.oclc.org/ooxml/officeDocument/math,baseJc
{http://purl.oclc.org/ooxml/officeDocument/relationships}blip defined by r_blip,http://purl.oclc.org/ooxml/drawingml/diagram,shape
{http://purl.oclc.org/ooxml/officeDocument/relationships}bottomLeft defined by r_bottomLeft,http://purl.oclc.org/ooxml/wordprocessingml/main,bottom
{http://purl.oclc.org/ooxml/officeDocument/relationships}bottomRight defined by r_bottomRight,http://purl.oclc.org/ooxml/wordprocessingml/main,bottom
{http://purl.oclc.org/ooxml/officeDocument/relationships}cs defined by r_cs,http://purl.oclc.org/ooxml/drawingml/diagram,relIds
{http://purl.oclc.org/ooxml/officeDocument/relationships}dm defined by r_dm,http://purl.oclc.org/ooxml/drawingml/diagram,relIds
{http://purl.oclc.org/ooxml/officeDocument/relationships}lo defined by r_lo,http://purl.oclc.org/ooxml/drawingml/diagram,relIds
{http://purl.oclc.org/ooxml/officeDocument/relationships}qs defined by r_qs,http://purl.oclc.org/ooxml/drawingml/diagram,relIds
{http://purl.oclc.org/ooxml/officeDocument/relationships}topLeft defined by r_topLeft,http://purl.oclc.org/ooxml/wordprocessingml/main,top
{http://purl.oclc.org/ooxml/officeDocument/relationships}topRight defined by r_topRight,http://purl.oclc.org/ooxml/wordprocessingml/main,top
{http://purl.oclc.org/ooxml/schemaLibrary/main}manifestLocation defined by sl_CT_Schema,http://purl.oclc.org/ooxml/schemaLibrary/main,schema
{http://purl.oclc.org/ooxml/schemaLibrary/main}schemaLanguage defined by sl_CT_Schema,http://purl.oclc.org/ooxml/schemaLibrary/main,schema
{http://purl.oclc.org/ooxml/schemaLibrary/main}schemaLocation defined by sl_CT_Schema,http://purl.oclc.org/ooxml/schemaLibrary/main,schema
{http://purl.oclc.org/ooxml/schemaLibrary/main}uri defined by sl_CT_Schema,http://purl.oclc.org/ooxml/schemaLibrary/main,schema
{http://purl.oclc.org/ooxml/wordprocessingml/main}abstractNumId defined by w_CT_AbstractNum,http://purl.oclc.org/ooxml/wordprocessingml/main,abstractNum
{http://purl.oclc.org/ooxml/wordprocessingml/main}accent1 defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
{http://purl.oclc.org/ooxml/wordprocessingml/main}accent2 defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
{http://purl.oclc.org/ooxml/wordprocessingml/main}accent3 defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
{http://purl.oclc.org/ooxml/wordprocessingml/main}accent4 defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
{http://purl.oclc.org/ooxml/wordprocessingml/main}accent5 defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
{http://purl.oclc.org/ooxml/wordprocessingml/main}accent6 defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
{http://purl.oclc.org/ooxml/wordprocessingml/main}actualPg defined by w_CT_ReadingModeInkLockDown,http://purl.oclc.org/ooxml/wordprocessingml/main,readModeInkLockDown
{http://purl.oclc.org/ooxml/wordprocessingml/main}after defined by w_CT_Spacing,http://purl.oclc.org/ooxml/wordprocessingml/main,spacing
{http://purl.oclc.org/ooxml/wordprocessingml/main}afterAutospacing defined by w_CT_Spacing,http://purl.oclc.org/ooxml/wordprocessingml/main,spacing
{http://purl.oclc.org/ooxml/wordprocessingml/main}afterLines defined by w_CT_Spacing,http://purl.oclc.org/ooxml/wordprocessingml/main,spacing
{http://purl.oclc.org/ooxml/wordprocessingml/main}alignment defined by w_CT_PTab,http://purl.oclc.org/ooxml/wordprocessingml/main,ptab
{http://purl.oclc.org/ooxml/wordprocessingml/main}all defined by w_CT_DocPartTypes,http://purl.oclc.org/ooxml/wordprocessingml/main,types
{http://purl.oclc.org/ooxml/wordprocessingml/main}allStyles defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}alternateStyleNames defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}anchor defined by w_CT_Hyperlink,http://purl.oclc.org/ooxml/wordprocessingml/main,hyperlink
{http://purl.oclc.org/ooxml/wordprocessingml/main}anchorLock defined by w_CT_FramePr,http://purl.oclc.org/ooxml/wordprocessingml/main,framePr
{http://purl.oclc.org/ooxml/wordprocessingml/main}appName defined by w_CT_WritingStyle,http://purl.oclc.org/ooxml/wordprocessingml/main,activeWritingStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}ascii defined by w_CT_Fonts,http://purl.oclc.org/ooxml/wordprocessingml/main,rFonts
{http://purl.oclc.org/ooxml/wordprocessingml/main}asciiTheme defined by w_CT_Fonts,http://purl.oclc.org/ooxml/wordprocessingml/main,rFonts
{http://purl.oclc.org/ooxml/wordprocessingml/main}before defined by w_CT_Spacing,http://purl.oclc.org/ooxml/wordprocessingml/main,spacing
{http://purl.oclc.org/ooxml/wordprocessingml/main}beforeAutospacing defined by w_CT_Spacing,http://purl.oclc.org/ooxml/wordprocessingml/main,spacing
{http://purl.oclc.org/ooxml/wordprocessingml/main}beforeLines defined by w_CT_Spacing,http://purl.oclc.org/ooxml/wordprocessingml/main,spacing
{http://purl.oclc.org/ooxml/wordprocessingml/main}bg1 defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
{http://purl.oclc.org/ooxml/wordprocessingml/main}bg2 defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
{http://purl.oclc.org/ooxml/wordprocessingml/main}bottom defined by w_CT_PageMar,http://purl.oclc.org/ooxml/wordprocessingml/main,pgMar
{http://purl.oclc.org/ooxml/wordprocessingml/main}bottomFromText defined by w_CT_TblPPr,http://purl.oclc.org/ooxml/wordprocessingml/main,tblpPr
{http://purl.oclc.org/ooxml/wordprocessingml/main}caption defined by w_CT_AutoCaption,http://purl.oclc.org/ooxml/wordprocessingml/main,autoCaption
{http://purl.oclc.org/ooxml/wordprocessingml/main}chapNum defined by w_CT_Caption,http://purl.oclc.org/ooxml/wordprocessingml/main,caption
{http://purl.oclc.org/ooxml/wordprocessingml/main}chapSep defined by w_CT_PageNumber,http://purl.oclc.org/ooxml/wordprocessingml/main,pgNumType
{http://purl.oclc.org/ooxml/wordprocessingml/main}chapStyle defined by w_CT_PageNumber,http://purl.oclc.org/ooxml/wordprocessingml/main,pgNumType
{http://purl.oclc.org/ooxml/wordprocessingml/main}char defined by w_CT_Sym,http://purl.oclc.org/ooxml/wordprocessingml/main,sym
{http://purl.oclc.org/ooxml/wordprocessingml/main}charSpace defined by w_CT_DocGrid,http://purl.oclc.org/ooxml/wordprocessingml/main,docGrid
{http://purl.oclc.org/ooxml/wordprocessingml/main}characterSet defined by w_CT_Charset,http://purl.oclc.org/ooxml/wordprocessingml/main,charset
{http://purl.oclc.org/ooxml/wordprocessingml/main}checkStyle defined by w_CT_WritingStyle,http://purl.oclc.org/ooxml/wordprocessingml/main,activeWritingStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}clear defined by w_CT_Br,http://purl.oclc.org/ooxml/wordprocessingml/main,br
{http://purl.oclc.org/ooxml/wordprocessingml/main}clearFormatting defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}code defined by w_CT_PageSz,http://purl.oclc.org/ooxml/wordprocessingml/main,pgSz
{http://purl.oclc.org/ooxml/wordprocessingml/main}colFirst defined by w_CT_PermStart,http://purl.oclc.org/ooxml/wordprocessingml/main,permStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}colLast defined by w_CT_PermStart,http://purl.oclc.org/ooxml/wordprocessingml/main,permStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}color defined by w_CT_Background,http://purl.oclc.org/ooxml/wordprocessingml/main,background
{http://purl.oclc.org/ooxml/wordprocessingml/main}color defined by w_CT_Shd,http://purl.oclc.org/ooxml/wordprocessingml/main,shd
{http://purl.oclc.org/ooxml/wordprocessingml/main}color defined by w_CT_Underline,http://purl.oclc.org/ooxml/wordprocessingml/main,u
{http://purl.oclc.org/ooxml/wordprocessingml/main}combine defined by w_CT_EastAsianLayout,http://purl.oclc.org/ooxml/wordprocessingml/main,eastAsianLayout
{http://purl.oclc.org/ooxml/wordprocessingml/main}combineBrackets defined by w_CT_EastAsianLayout,http://purl.oclc.org/ooxml/wordprocessingml/main,eastAsianLayout
{http://purl.oclc.org/ooxml/wordprocessingml/main}comments defined by w_CT_TrackChangesView,http://purl.oclc.org/ooxml/wordprocessingml/main,revisionView
{http://purl.oclc.org/ooxml/wordprocessingml/main}conformance defined by w_CT_Document,http://purl.oclc.org/ooxml/wordprocessingml/main,document
{http://purl.oclc.org/ooxml/wordprocessingml/main}count defined by w_CT_LatentStyles,http://purl.oclc.org/ooxml/wordprocessingml/main,latentStyles
{http://purl.oclc.org/ooxml/wordprocessingml/main}countBy defined by w_CT_LineNumber,http://purl.oclc.org/ooxml/wordprocessingml/main,lnNumType
{http://purl.oclc.org/ooxml/wordprocessingml/main}cs defined by w_CT_Fonts,http://purl.oclc.org/ooxml/wordprocessingml/main,rFonts
{http://purl.oclc.org/ooxml/wordprocessingml/main}csb0 defined by w_CT_FontSig,http://purl.oclc.org/ooxml/wordprocessingml/main,sig
{http://purl.oclc.org/ooxml/wordprocessingml/main}csb1 defined by w_CT_FontSig,http://purl.oclc.org/ooxml/wordprocessingml/main,sig
{http://purl.oclc.org/ooxml/wordprocessingml/main}cstheme defined by w_CT_Fonts,http://purl.oclc.org/ooxml/wordprocessingml/main,rFonts
{http://purl.oclc.org/ooxml/wordprocessingml/main}customStyle defined by w_CT_Style,http://purl.oclc.org/ooxml/wordprocessingml/main,style
{http://purl.oclc.org/ooxml/wordprocessingml/main}customStyles defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}decorated defined by w_CT_DocPartName,http://purl.oclc.org/ooxml/wordprocessingml/main,name
{http://purl.oclc.org/ooxml/wordprocessingml/main}defLockedState defined by w_CT_LatentStyles,http://purl.oclc.org/ooxml/wordprocessingml/main,latentStyles
{http://purl.oclc.org/ooxml/wordprocessingml/main}defQFormat defined by w_CT_LatentStyles,http://purl.oclc.org/ooxml/wordprocessingml/main,latentStyles
{http://purl.oclc.org/ooxml/wordprocessingml/main}defSemiHidden defined by w_CT_LatentStyles,http://purl.oclc.org/ooxml/wordprocessingml/main,latentStyles
{http://purl.oclc.org/ooxml/wordprocessingml/main}defUIPriority defined by w_CT_LatentStyles,http://purl.oclc.org/ooxml/wordprocessingml/main,latentStyles
{http://purl.oclc.org/ooxml/wordprocessingml/main}defUnhideWhenUsed defined by w_CT_LatentStyles,http://purl.oclc.org/ooxml/wordprocessingml/main,latentStyles
{http://purl.oclc.org/ooxml/wordprocessingml/main}default defined by w_CT_Style,http://purl.oclc.org/ooxml/wordprocessingml/main,style
{http://purl.oclc.org/ooxml/wordprocessingml/main}directFormattingOnNumbering defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}directFormattingOnParagraphs defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}directFormattingOnRuns defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}directFormattingOnTables defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}dirty defined by w_CT_FldChar,http://purl.oclc.org/ooxml/wordprocessingml/main,fldChar
{http://purl.oclc.org/ooxml/wordprocessingml/main}dirty defined by w_CT_SimpleField,http://purl.oclc.org/ooxml/wordprocessingml/main,fldSimple
{http://purl.oclc.org/ooxml/wordprocessingml/main}display defined by w_CT_PageBorders,http://purl.oclc.org/ooxml/wordprocessingml/main,pgBorders
{http://purl.oclc.org/ooxml/wordprocessingml/main}displayText defined by w_CT_SdtListItem,http://purl.oclc.org/ooxml/wordprocessingml/main,listItem
{http://purl.oclc.org/ooxml/wordprocessingml/main}distance defined by w_CT_LineNumber,http://purl.oclc.org/ooxml/wordprocessingml/main,lnNumType
{http://purl.oclc.org/ooxml/wordprocessingml/main}dllVersion defined by w_CT_WritingStyle,http://purl.oclc.org/ooxml/wordprocessingml/main,activeWritingStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}docLocation defined by w_CT_Hyperlink,http://purl.oclc.org/ooxml/wordprocessingml/main,hyperlink
{http://purl.oclc.org/ooxml/wordprocessingml/main}dropCap defined by w_CT_FramePr,http://purl.oclc.org/ooxml/wordprocessingml/main,framePr
{http://purl.oclc.org/ooxml/wordprocessingml/main}dxaOrig defined by w_CT_Object,http://purl.oclc.org/ooxml/wordprocessingml/main,object
{http://purl.oclc.org/ooxml/wordprocessingml/main}dyaOrig defined by w_CT_Object,http://purl.oclc.org/ooxml/wordprocessingml/main,object
{http://purl.oclc.org/ooxml/wordprocessingml/main}eastAsia defined by w_CT_Fonts,http://purl.oclc.org/ooxml/wordprocessingml/main,rFonts
{http://purl.oclc.org/ooxml/wordprocessingml/main}eastAsiaTheme defined by w_CT_Fonts,http://purl.oclc.org/ooxml/wordprocessingml/main,rFonts
{http://purl.oclc.org/ooxml/wordprocessingml/main}ed defined by w_CT_PermStart,http://purl.oclc.org/ooxml/wordprocessingml/main,permStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}edGrp defined by w_CT_PermStart,http://purl.oclc.org/ooxml/wordprocessingml/main,permStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}edit defined by w_CT_DocProtect,http://purl.oclc.org/ooxml/wordprocessingml/main,documentProtection
{http://purl.oclc.org/ooxml/wordprocessingml/main}element defined by w_CT_CustomXmlBlock,http://purl.oclc.org/ooxml/wordprocessingml/main,customXml
{http://purl.oclc.org/ooxml/wordprocessingml/main}element defined by w_CT_CustomXmlCell,http://purl.oclc.org/ooxml/wordprocessingml/main,customXml
{http://purl.oclc.org/ooxml/wordprocessingml/main}element defined by w_CT_CustomXmlRow,http://purl.oclc.org/ooxml/wordprocessingml/main,customXml
{http://purl.oclc.org/ooxml/wordprocessingml/main}element defined by w_CT_CustomXmlRun,http://purl.oclc.org/ooxml/wordprocessingml/main,customXml
{http://purl.oclc.org/ooxml/wordprocessingml/main}element defined by w_CT_SmartTagRun,http://purl.oclc.org/ooxml/wordprocessingml/main,smartTag
{http://purl.oclc.org/ooxml/wordprocessingml/main}end defined by w_CT_Ind,http://purl.oclc.org/ooxml/wordprocessingml/main,ind
{http://purl.oclc.org/ooxml/wordprocessingml/main}endChars defined by w_CT_Ind,http://purl.oclc.org/ooxml/wordprocessingml/main,ind
{http://purl.oclc.org/ooxml/wordprocessingml/main}enforcement defined by w_CT_DocProtect,http://purl.oclc.org/ooxml/wordprocessingml/main,documentProtection
{http://purl.oclc.org/ooxml/wordprocessingml/main}equalWidth defined by w_CT_Columns,http://purl.oclc.org/ooxml/wordprocessingml/main,cols
{http://purl.oclc.org/ooxml/wordprocessingml/main}evenHBand defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}evenVBand defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}fill defined by w_CT_Shd,http://purl.oclc.org/ooxml/wordprocessingml/main,shd
{http://purl.oclc.org/ooxml/wordprocessingml/main}first defined by w_CT_PaperSource,http://purl.oclc.org/ooxml/wordprocessingml/main,paperSrc
{http://purl.oclc.org/ooxml/wordprocessingml/main}firstColumn defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}firstColumn defined by w_CT_TblLook,http://purl.oclc.org/ooxml/wordprocessingml/main,tblLook
