attribute ns name, attribute local name, defind by, element ns name, element local name
, id, o_CT_SignatureLine,,
,,, urn:schemas-microsoft-com:office:office, signatureline
, id, o_CT_Skew,,
,,, urn:schemas-microsoft-com:office:office, skew
, id, p_CT_CommentAuthor,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, cmAuthor
, id, p_CT_CustomShow,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, custShow
, id, p_CT_CustomShowId,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, custShow
, id, p_CT_SlideIdListEntry,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, sldId
, id, p_CT_SlideLayoutIdListEntry,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, sldLayoutId
, id, p_CT_SlideMasterIdListEntry,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, sldMasterId
, id, p_CT_TLCommonTimeNodeData,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, cTn
, id, pvml_CT_Rel,,
,,, urn:schemas-microsoft-com:office:powerpoint, textdata
, id, sml_CT_Break,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, brk
, id, sml_CT_Connection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, connection
, id, sml_CT_LevelGroup,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, group
, id, sml_CT_PivotFilter,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, filter
, id, sml_CT_QueryTableField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, queryTableField
, id, sml_CT_SharedUser,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, userInfo
, id, sml_CT_SingleXmlCell,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, singleXmlCell
, id, sml_CT_Table,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, table
, id, sml_CT_TableColumn,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, tableColumn
, id, sml_CT_WebPublishItem,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, webPublishItem
, id, sml_CT_WebPublishObject,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, webPublishObject
, id, sml_CT_XmlCellPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, xmlCellPr
, id, wp_CT_LinkedTextboxInformation,,
,,, http://schemas.openxmlformats.org/drawingml/2006/wordprocessingDrawing, linkedTxbx
, id, wp_CT_TextboxInfo,,
,,, http://schemas.openxmlformats.org/drawingml/2006/wordprocessingDrawing, txbx
, idcntr, o_CT_Relation,,
,,, urn:schemas-microsoft-com:office:office, rel
, iddest, o_CT_Relation,,
,,, urn:schemas-microsoft-com:office:office, rel
, idref, o_CT_Proxy,,
,,, urn:schemas-microsoft-com:office:office, proxy
, idref, o_CT_R,,
,,, urn:schemas-microsoft-com:office:office, r
, idsrc, o_CT_Relation,,
,,, urn:schemas-microsoft-com:office:office, rel
, idx, a_CT_FontReference,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, fontRef
, idx, dchrt_CT_NumVal,,
,,, http://schemas.openxmlformats.org/drawingml/2006/chart, pt
, idx, dchrt_CT_StrVal,,
,,, http://schemas.openxmlformats.org/drawingml/2006/chart, pt
, idx, ddgrm_CT_Adj,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, adj
, idx, p_CT_Comment,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, cm
, idx, p_CT_Placeholder,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, ph
, imagealignshape_AG_StrokeAttributes, v_AG_StrokeAttributes,,
,,, urn:schemas-microsoft-com:vml, stroke
, imageaspect_AG_StrokeAttributes, v_AG_StrokeAttributes,,
,,, urn:schemas-microsoft-com:vml, stroke
, imagesize_AG_StrokeAttributes, v_AG_StrokeAttributes,,
,,, urn:schemas-microsoft-com:vml, stroke
, imeMode, sml_CT_DataValidation,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dataValidation
, imgSz, p_CT_WebProperties,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, webPr
, immersive, sml_CT_pivotTableDefinition,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotTableDefinition
, in, sml_CT_Error,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, e
, in, sml_CT_Missing,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, m
, in, sml_CT_Number,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, n
, in, sml_CT_String,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, s
, includeHiddenRowCol, sml_CT_CustomWorkbookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customWorkbookView
, includeNewItemsInFilter, sml_CT_PivotField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotField
, includeNewItemsInFilter, sml_CT_PivotHierarchy,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotHierarchy
, includePrintSettings, sml_CT_CustomWorkbookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customWorkbookView
, indent, sml_CT_CellAlignment,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, alignment
, indent, sml_CT_pivotTableDefinition,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotTableDefinition
, index, sml_CT_UndoInfo,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, undo
, initials, p_CT_CommentAuthor,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, cmAuthor
, insertBlankRow, sml_CT_PivotField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotField
, insertColumns, sml_CT_SheetProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetProtection
, insertHyperlinks, sml_CT_SheetProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetProtection
, insertPageBreak, sml_CT_PivotField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotField
, insertRow, sml_CT_Table,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, table
, insertRowShift, sml_CT_Table,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, table
, insertRows, sml_CT_SheetProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sheetProtection
, inset, v_CT_Textbox,,
,,, urn:schemas-microsoft-com:vml, textbox
, insetpen_AG_StrokeAttributes, v_AG_StrokeAttributes,,
,,, urn:schemas-microsoft-com:vml, stroke
, insetpenok, v_CT_Path,,
,,, urn:schemas-microsoft-com:vml, path
, integer, sml_CT_Parameter,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, parameter
, intermediate, sml_CT_QueryTable,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, queryTable
, interval, sml_CT_Connection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, connection
, invalEndChars, p_CT_Kinsoku,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, kinsoku
, invalStChars, p_CT_Kinsoku,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, kinsoku
, invalid, sml_CT_PivotCacheDefinition,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotCacheDefinition
, invx, v_CT_H,,
,,, urn:schemas-microsoft-com:vml, h
, invy, v_CT_H,,
,,, urn:schemas-microsoft-com:vml, h
, isComment, a_CT_NonVisualContentPartProperties,,
,,, http://schemas.openxmlformats.org/drawingml/2006/wordprocessingDrawing, cNvContentPartPr
, isNarration, p_CT_TLMediaNodeAudio,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, audio
, isPhoto, p_CT_ApplicationNonVisualDrawingProps,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, nvPr
, issignatureline, o_CT_SignatureLine,,
,,, urn:schemas-microsoft-com:office:office, signatureline
, item, sml_CT_PageField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pageField
, item, sml_CT_Tuple,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, tpl
, itemPageCount, sml_CT_PivotField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotField
, itemPrintTitles, sml_CT_pivotTableDefinition,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotTableDefinition
, iterate, sml_CT_CalcPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, calcPr
, iterateCount, sml_CT_CalcPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, calcPr
, iterateDelta, sml_CT_CalcPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, calcPr
, joinstyle_AG_StrokeAttributes, v_AG_StrokeAttributes,,
,,, urn:schemas-microsoft-com:vml, stroke
, justLastX, sml_CT_CommentPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, commentPr
, justifyLastLine, sml_CT_CellAlignment,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, alignment
, keepAlive, sml_CT_Connection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, connection
, keepChangeHistory, sml_CT_RevisionHeaders,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, headers
, key, sml_CT_CellSmartTagPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cellSmartTagPr
, keyAttribute, sml_CT_CacheHierarchy,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cacheHierarchy
, kx, a_CT_OuterShadowEffect,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, outerShdw
, kx, a_CT_ReflectionEffect,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, reflection
, kx, a_CT_TransformEffect,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, xfrm
, ky, a_CT_OuterShadowEffect,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, outerShdw
, ky, a_CT_ReflectionEffect,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, reflection
, ky, a_CT_TransformEffect,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, xfrm
, l, a_CT_GeomRect,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, rect
, l, dchrt_CT_PageMargins,,
,,, http://schemas.openxmlformats.org/drawingml/2006/chart, pageMargins
, l, p_CT_TLByHslColorTransform,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, hsl
, l, sml_CT_CalcCell,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, c
, l, wp_CT_EffectExtent,,
,,, http://schemas.openxmlformats.org/drawingml/2006/wordprocessingDrawing, effectExtent
, lBounds, vt_CT_Array,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/docPropsVTypes, array
, label, sml_CT_PivotSelection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotSelection
, labelOnly, sml_CT_PivotArea,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotArea
, lang, ddgrm_CT_CTDescription,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, desc
, lang, ddgrm_CT_CTName,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, title
, lang, ddgrm_CT_Description,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, desc
, lang, ddgrm_CT_Name,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, title
, lang, ddgrm_CT_SDDescription,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, desc
, lang, ddgrm_CT_SDName,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, title
, lang, p_CT_Kinsoku,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, kinsoku
, lastClr, a_CT_SystemColor,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, sysClr
, lastCol, a_CT_TableProperties,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, tblPr
, lastEdited, sml_CT_FileVersion,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, fileVersion
, lastGuid, sml_CT_RevisionHeaders,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, headers
, lastIdx, p_CT_CommentAuthor,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, cmAuthor
, lastRow, a_CT_TableProperties,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, tblPr
, lastView, p_CT_ViewProperties,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, viewPr
, lat, a_CT_SphereCoords,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, rot
, layout, p_CT_PhotoAlbum,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, photoAlbum
, layoutInCell, wp_CT_Anchor,,
,,, http://schemas.openxmlformats.org/drawingml/2006/wordprocessingDrawing, anchor
, left, sml_CT_GradientFill,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, gradientFill
, left, sml_CT_PageMargins,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pageMargins
, leftLabels, sml_CT_DataConsolidate,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dataConsolidate
, length, o_CT_Callout,,
,,, urn:schemas-microsoft-com:office:office, callout
, length, sml_CT_RevisionFormatting,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, rfmt
, lengthspecified, o_CT_Callout,,
,,, urn:schemas-microsoft-com:office:office, callout
, level, sml_CT_CacheField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cacheField
, level, sml_CT_MemberProperty,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, mp
, level, sml_CT_Members,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, members
, lfe, sml_CT_DrawingHF,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, drawingHF
, lff, sml_CT_DrawingHF,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, drawingHF
, lfo, sml_CT_DrawingHF,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, drawingHF
, lhe, sml_CT_DrawingHF,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, drawingHF
, lhf, sml_CT_DrawingHF,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, drawingHF
, lho, sml_CT_DrawingHF,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, drawingHF
, lightface, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, lightharsh, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, lightharsh2, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, lightlevel, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, lightlevel2, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, lightposition, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, lightposition2, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, lim, a_CT_LineJoinMiterProperties,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, miter
, limo, v_CT_Path,,
,,, urn:schemas-microsoft-com:vml, path
, linestyle_AG_StrokeAttributes, v_AG_StrokeAttributes,,
,,, urn:schemas-microsoft-com:vml, stroke
, link, sml_CT_DataConsolidate,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dataConsolidate
, link, sml_CT_OleObject,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, oleObject
, linkTarget, shdCstm_CT_Property,,
,,, http://schemas.openxmlformats.org/officeDocument/2006/custom-properties, property
, linkedCell, sml_CT_ControlPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, controlPr
, listDataValidation, sml_CT_IgnoredError,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, ignoredError
, listFillRange, sml_CT_ControlPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, controlPr
, lkTxEntry, ddgrm_CT_Shape,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, shape
, lnSpcReduction, a_CT_TextNormalAutofit,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, normAutofit
, loCatId, ddgrm_CT_ElemPropSet,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, prSet
, loTypeId, ddgrm_CT_ElemPropSet,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, prSet
, local, sml_CT_OlapPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, olapPr
, localConnection, sml_CT_OlapPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, olapPr
, localRefresh, sml_CT_OlapPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, olapPr
, localSheetId, sml_CT_DefinedName,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, definedName
, localSheetId, sml_CT_RevisionDefinedName,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, rdn
, location, sml_CT_Hyperlink,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, hyperlink
, lockRevision, sml_CT_WorkbookProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookProtection
, lockStructure, sml_CT_WorkbookProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookProtection
, lockText, sml_CT_CommentPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, commentPr
, lockWindows, sml_CT_WorkbookProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, workbookProtection
, locked, sml_CT_CellProtection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, protection
, locked, sml_CT_CommentPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, commentPr
, locked, sml_CT_ControlPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, controlPr
, locked, sml_CT_ObjectPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, objectPr
, locked, sml_CT_Scenario,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, scenario
, locked, wp_CT_Anchor,,
,,, http://schemas.openxmlformats.org/drawingml/2006/wordprocessingDrawing, anchor
, lockrotationcenter, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, lon, a_CT_SphereCoords,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, rot
, longFileNames, sml_CT_WebPublishing,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, webPublishing
, longText, sml_CT_SharedItems,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sharedItems
, loop, p_CT_ShowProperties,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, showPr
, loop, p_CT_TransitionStartSoundAction,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, stSnd
, lowestEdited, sml_CT_FileVersion,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, fileVersion
, lum, a_CT_HSLEffect,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, hsl
, lum, a_CT_HslColor,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, hslClr
, lvl, p_CT_TLOleChartTargetElement,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, oleChartEl
, lvl, p_CT_TLTemplate,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, tmpl
, m, sml_CT_Item,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, item
, macro, cdr_CT_Connector,,
,,, http://schemas.openxmlformats.org/drawingml/2006/chartDrawing, cxnSp
, macro, cdr_CT_GraphicFrame,,
,,, http://schemas.openxmlformats.org/drawingml/2006/chartDrawing, graphicFrame
, macro, cdr_CT_Picture,,
,,, http://schemas.openxmlformats.org/drawingml/2006/chartDrawing, pic
, macro, cdr_CT_Shape,,
,,, http://schemas.openxmlformats.org/drawingml/2006/chartDrawing, sp
, macro, sml_CT_ControlPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, controlPr
, macro, sml_CT_ObjectPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, objectPr
, macro, xdr_CT_Connector,,
,,, http://schemas.openxmlformats.org/drawingml/2006/spreadsheetDrawing, cxnSp
, macro, xdr_CT_GraphicalObjectFrame,,
,,, http://schemas.openxmlformats.org/drawingml/2006/spreadsheetDrawing, graphicFrame
, macro, xdr_CT_Picture,,
,,, http://schemas.openxmlformats.org/drawingml/2006/spreadsheetDrawing, pic
, macro, xdr_CT_Shape,,
,,, http://schemas.openxmlformats.org/drawingml/2006/spreadsheetDrawing, sp
, man, sml_CT_Break,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, brk
, map, v_CT_H,,
,,, urn:schemas-microsoft-com:vml, h
, mapId, sml_CT_XmlColumnPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, xmlColumnPr
, mapId, sml_CT_XmlPr,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, xmlPr
, mappingCount, sml_CT_CacheField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cacheField
, marB, a_CT_TableCellProperties,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, tcPr
, marL, a_CT_TableCellProperties,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, tcPr
, marR, a_CT_TableCellProperties,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, tcPr
, marT, a_CT_TableCellProperties,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, tcPr
, masterRel, p_CT_TLCommonTimeNodeData,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, cTn
, matchingName, p_CT_SlideLayout,,
,,, http://schemas.openxmlformats.org/presentationml/2006/main, sldLayout
, matrix, o_CT_Skew,,
,,, urn:schemas-microsoft-com:office:office, skew
, matrix, v_CT_Shadow,,
,,, urn:schemas-microsoft-com:vml, shadow
, max, ddgrm_CT_NumericRule,,
,,, http://schemas.openxmlformats.org/drawingml/2006/diagram, rule
, max, sml_CT_Break,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, brk
, max, sml_CT_Col,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, col
, max, sml_CT_PivotSelection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotSelection
, maxAng, a_CT_PolarAdjustHandle,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, ahPolar
, maxDate, sml_CT_SharedItems,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sharedItems
, maxLength, sml_CT_DataBar,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dataBar
, maxR, a_CT_PolarAdjustHandle,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, ahPolar
, maxRId, sml_CT_RevisionHeader,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, header
, maxRank, sml_CT_Set,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, set
, maxSheetId, sml_CT_RevisionHeader,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, header
, maxSubtotal, sml_CT_PivotAreaReference,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, reference
, maxSubtotal, sml_CT_PivotField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotField
, maxVal, sml_CT_DynamicFilter,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dynamicFilter
, maxValIso, sml_CT_DynamicFilter,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dynamicFilter
, maxValue, sml_CT_SharedItems,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sharedItems
, maxX, a_CT_XYAdjustHandle,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, ahXY
, maxY, a_CT_XYAdjustHandle,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, ahXY
, maximized, sml_CT_CustomWorkbookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customWorkbookView
, mdx, sml_CT_CalculatedMember,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, calculatedMember
, mdx, sml_CT_Query,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, query
, mdxSubqueries, sml_CT_pivotTableDefinition,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotTableDefinition
, measure, sml_CT_CacheHierarchy,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cacheHierarchy
, measure, sml_CT_PivotDimension,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dimension
, measureFilter, sml_CT_PivotField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotField
, measureGroup, sml_CT_CacheHierarchy,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cacheHierarchy
, measureGroup, sml_CT_MeasureDimensionMap,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, map
, measureGroup, sml_CT_PCDKPI,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, kpi
, measures, sml_CT_CacheHierarchy,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cacheHierarchy
, memberName, sml_CT_CalculatedMember,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, calculatedMember
, memberPropertyField, sml_CT_CacheField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cacheField
, memberValueDatatype, sml_CT_CacheHierarchy,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, cacheHierarchy
, merge, sml_CT_MetadataType,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, metadataType
, mergeInterval, sml_CT_CustomWorkbookView,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, customWorkbookView
, mergeItem, sml_CT_pivotTableDefinition,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotTableDefinition
, metal, o_CT_Extrusion,,
,,, urn:schemas-microsoft-com:office:office, extrusion
, method, v_CT_Fill,,
,,, urn:schemas-microsoft-com:vml, fill
, min, sml_CT_Break,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, brk
, min, sml_CT_Col,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, col
, min, sml_CT_PivotSelection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotSelection
, minAng, a_CT_PolarAdjustHandle,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, ahPolar
, minDate, sml_CT_SharedItems,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, sharedItems
, minLength, sml_CT_DataBar,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, dataBar
, minR, a_CT_PolarAdjustHandle,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, ahPolar
, minRId, sml_CT_RevisionHeader,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, header
, minRefreshableVersion, sml_CT_Connection,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, connection
, minRefreshableVersion, sml_CT_PivotCacheDefinition,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotCacheDefinition
, minRefreshableVersion, sml_CT_pivotTableDefinition,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotTableDefinition
, minSubtotal, sml_CT_PivotAreaReference,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, reference
, minSubtotal, sml_CT_PivotField,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, pivotField
, minSupportedVersion, sml_CT_MetadataType,,
,,, http://schemas.openxmlformats.org/spreadsheetml/2006/main, metadataType
